Metric,Level,Location Type,Location,Original Division,Final Division,Mapping Status,Matched Evidence,Hierarchy Path
Total Turnover (Rolling 12),2,FRL,1000139 Orlando,Florida Division Cost Centers by Reporting Hierarchy,Florida Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Florida Division Cost Centers by Reporting Hierarchy > Central Florida Division Cost Centers by Reporting Hierarchy > 1045 AdventHealth Orlando > 1000139 Orlando
Total Turnover (Rolling 12),2,Cost Center,106552 ORL MS Unit with Telemetry 4S,Florida Division Cost Centers by Reporting Hierarchy,Florida Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Florida Division Cost Centers by Reporting Hierarchy > Central Florida Division Cost Centers by Reporting Hierarchy > 1045 AdventHealth Orlando > 1000139 Orlando > 106552 ORL MS Unit with Telemetry 4S
Total Turnover (Rolling 12),2,Cost Center,106553 ORL MS Cardiac Unit,Florida Division Cost Centers by Reporting Hierarchy,Florida Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Florida Division Cost Centers by Reporting Hierarchy > Central Florida Division Cost Centers by Reporting Hierarchy > 1045 AdventHealth Orlando > 1000139 Orlando > 106553 ORL MS Cardiac Unit
Total Turnover (Rolling 12),2,Cost Center,106554 ORL MS Oncology Medical Unit Peds,Florida Division Cost Centers by Reporting Hierarchy,Florida Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Florida Division Cost Centers by Reporting Hierarchy > Central Florida Division Cost Centers by Reporting Hierarchy > 1045 AdventHealth Orlando > 1000139 Orlando > 106554 ORL MS Oncology Medical Unit Peds
Total Turnover (Rolling 12),2,Cost Center,106556 ORL MS Ortho Unit with Telemetry,Florida Division Cost Centers by Reporting Hierarchy,Florida Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Florida Division Cost Centers by Reporting Hierarchy > Central Florida Division Cost Centers by Reporting Hierarchy > 1045 AdventHealth Orlando > 1000139 Orlando > 106556 ORL MS Ortho Unit with Telemetry
Total Turnover (Rolling 12),2,Cost Center,106566 ORL MS Pediatrics,Florida Division Cost Centers by Reporting Hierarchy,Florida Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Florida Division Cost Centers by Reporting Hierarchy > Central Florida Division Cost Centers by Reporting Hierarchy > 1045 AdventHealth Orlando > 1000139 Orlando > 106566 ORL MS Pediatrics
Total Turnover (Rolling 12),2,Cost Center,106567 ORL MS Pediatrics 2,Florida Division Cost Centers by Reporting Hierarchy,Florida Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Florida Division Cost Centers by Reporting Hierarchy > Central Florida Division Cost Centers by Reporting Hierarchy > 1045 AdventHealth Orlando > 1000139 Orlando > 106567 ORL MS Pediatrics 2
Total Turnover (Rolling 12),2,Cost Center,106572 ORL Mother Baby Unit,Florida Division Cost Centers by Reporting Hierarchy,Florida Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Florida Division Cost Centers by Reporting Hierarchy > Central Florida Division Cost Centers by Reporting Hierarchy > 1045 AdventHealth Orlando > 1000139 Orlando > 106572 ORL Mother Baby Unit
Total Turnover (Rolling 12),2,Cost Center,106573 ORL Obstetrical High Risk,Florida Division Cost Centers by Reporting Hierarchy,Florida Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Florida Division Cost Centers by Reporting Hierarchy > Central Florida Division Cost Centers by Reporting Hierarchy > 1045 AdventHealth Orlando > 1000139 Orlando > 106573 ORL Obstetrical High Risk
Total Turnover (Rolling 12),2,Cost Center,106574 ORL Labor and Delivery,Florida Division Cost Centers by Reporting Hierarchy,Florida Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Florida Division Cost Centers by Reporting Hierarchy > Central Florida Division Cost Centers by Reporting Hierarchy > 1045 AdventHealth Orlando > 1000139 Orlando > 106574 ORL Labor and Delivery
Total Turnover (Rolling 12),2,Cost Center,106575 ORL Infant Hearing,Florida Division Cost Centers by Reporting Hierarchy,Florida Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Florida Division Cost Centers by Reporting Hierarchy > Central Florida Division Cost Centers by Reporting Hierarchy > 1045 AdventHealth Orlando > 1000139 Orlando > 106575 ORL Infant Hearing
Total Turnover (Rolling 12),2,Cost Center,106578 ORL PCU Medical,Florida Division Cost Centers by Reporting Hierarchy,Florida Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Florida Division Cost Centers by Reporting Hierarchy > Central Florida Division Cost Centers by Reporting Hierarchy > 1045 AdventHealth Orlando > 1000139 Orlando > 106578 ORL PCU Medical
Total Turnover (Rolling 12),2,Cost Center,106579 ORL PCU Medical 2,Florida Division Cost Centers by Reporting Hierarchy,Florida Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Florida Division Cost Centers by Reporting Hierarchy > Central Florida Division Cost Centers by Reporting Hierarchy > 1045 AdventHealth Orlando > 1000139 Orlando > 106579 ORL PCU Medical 2
Total Turnover (Rolling 12),2,Cost Center,106580 ORL PCU Medical Oncology,Florida Division Cost Centers by Reporting Hierarchy,Florida Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Florida Division Cost Centers by Reporting Hierarchy > Central Florida Division Cost Centers by Reporting Hierarchy > 1045 AdventHealth Orlando > 1000139 Orlando > 106580 ORL PCU Medical Oncology
Total Turnover (Rolling 12),2,Cost Center,106582 ORL PCU Surgical,Florida Division Cost Centers by Reporting Hierarchy,Florida Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Florida Division Cost Centers by Reporting Hierarchy > Central Florida Division Cost Centers by Reporting Hierarchy > 1045 AdventHealth Orlando > 1000139 Orlando > 106582 ORL PCU Surgical
Total Turnover (Rolling 12),2,Cost Center,106583 ORL PCU Surgical Oncology,Florida Division Cost Centers by Reporting Hierarchy,Florida Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Florida Division Cost Centers by Reporting Hierarchy > Central Florida Division Cost Centers by Reporting Hierarchy > 1045 AdventHealth Orlando > 1000139 Orlando > 106583 ORL PCU Surgical Oncology
Total Turnover (Rolling 12),2,Cost Center,106584 ORL PCU Medical Neurological,Florida Division Cost Centers by Reporting Hierarchy,Florida Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Florida Division Cost Centers by Reporting Hierarchy > Central Florida Division Cost Centers by Reporting Hierarchy > 1045 AdventHealth Orlando > 1000139 Orlando > 106584 ORL PCU Medical Neurological
Total Turnover (Rolling 12),2,Cost Center,106585 ORL PCU Surgical Transplant,Florida Division Cost Centers by Reporting Hierarchy,Florida Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Florida Division Cost Centers by Reporting Hierarchy > Central Florida Division Cost Centers by Reporting Hierarchy > 1045 AdventHealth Orlando > 1000139 Orlando > 106585 ORL PCU Surgical Transplant
Total Turnover (Rolling 12),2,Cost Center,106586 ORL PCU Surgical Transplant Peds,Florida Division Cost Centers by Reporting Hierarchy,Florida Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Florida Division Cost Centers by Reporting Hierarchy > Central Florida Division Cost Centers by Reporting Hierarchy > 1045 AdventHealth Orlando > 1000139 Orlando > 106586 ORL PCU Surgical Transplant Peds
Total Turnover (Rolling 12),2,Cost Center,106587 ORL PCU Cardiopulmonary,Florida Division Cost Centers by Reporting Hierarchy,Florida Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Florida Division Cost Centers by Reporting Hierarchy > Central Florida Division Cost Centers by Reporting Hierarchy > 1045 AdventHealth Orlando > 1000139 Orlando > 106587 ORL PCU Cardiopulmonary
Total Turnover (Rolling 12),2,Cost Center,106589 ORL PCU Cardiovascular,Florida Division Cost Centers by Reporting Hierarchy,Florida Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Florida Division Cost Centers by Reporting Hierarchy > Central Florida Division Cost Centers by Reporting Hierarchy > 1045 AdventHealth Orlando > 1000139 Orlando > 106589 ORL PCU Cardiovascular
Total Turnover (Rolling 12),2,Cost Center,106590 ORL PCU Cardiac,Florida Division Cost Centers by Reporting Hierarchy,Florida Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Florida Division Cost Centers by Reporting Hierarchy > Central Florida Division Cost Centers by Reporting Hierarchy > 1045 AdventHealth Orlando > 1000139 Orlando > 106590 ORL PCU Cardiac
Total Turnover (Rolling 12),2,Cost Center,106591 ORL PCU Thoracic Pulmonary,Florida Division Cost Centers by Reporting Hierarchy,Florida Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Florida Division Cost Centers by Reporting Hierarchy > Central Florida Division Cost Centers by Reporting Hierarchy > 1045 AdventHealth Orlando > 1000139 Orlando > 106591 ORL PCU Thoracic Pulmonary
Total Turnover (Rolling 12),2,Cost Center,106592 ORL PCU Multisystem,Florida Division Cost Centers by Reporting Hierarchy,Florida Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Florida Division Cost Centers by Reporting Hierarchy > Central Florida Division Cost Centers by Reporting Hierarchy > 1045 AdventHealth Orlando > 1000139 Orlando > 106592 ORL PCU Multisystem
Total Turnover (Rolling 12),2,Cost Center,106594 ORL PCU Multisystem 3,Florida Division Cost Centers by Reporting Hierarchy,Florida Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Florida Division Cost Centers by Reporting Hierarchy > Central Florida Division Cost Centers by Reporting Hierarchy > 1045 AdventHealth Orlando > 1000139 Orlando > 106594 ORL PCU Multisystem 3
Total Turnover (Rolling 12),2,Cost Center,106595 ORL PCU Multisystem 4,Florida Division Cost Centers by Reporting Hierarchy,Florida Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Florida Division Cost Centers by Reporting Hierarchy > Central Florida Division Cost Centers by Reporting Hierarchy > 1045 AdventHealth Orlando > 1000139 Orlando > 106595 ORL PCU Multisystem 4
Total Turnover (Rolling 12),2,Cost Center,106596 ORL PCU Neurosurgical,Florida Division Cost Centers by Reporting Hierarchy,Florida Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Florida Division Cost Centers by Reporting Hierarchy > Central Florida Division Cost Centers by Reporting Hierarchy > 1045 AdventHealth Orlando > 1000139 Orlando > 106596 ORL PCU Neurosurgical
Total Turnover (Rolling 12),2,Cost Center,106597 ORL PCU Bone Marrow Transplant,Florida Division Cost Centers by Reporting Hierarchy,Florida Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Florida Division Cost Centers by Reporting Hierarchy > Central Florida Division Cost Centers by Reporting Hierarchy > 1045 AdventHealth Orlando > 1000139 Orlando > 106597 ORL PCU Bone Marrow Transplant
Total Turnover (Rolling 12),2,Cost Center,106599 ORL PCU Clinical Transition,Florida Division Cost Centers by Reporting Hierarchy,Florida Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Florida Division Cost Centers by Reporting Hierarchy > Central Florida Division Cost Centers by Reporting Hierarchy > 1045 AdventHealth Orlando > 1000139 Orlando > 106599 ORL PCU Clinical Transition
Total Turnover (Rolling 12),2,Cost Center,106601 ORL Monitor Techs,Florida Division Cost Centers by Reporting Hierarchy,Florida Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Florida Division Cost Centers by Reporting Hierarchy > Central Florida Division Cost Centers by Reporting Hierarchy > 1045 AdventHealth Orlando > 1000139 Orlando > 106601 ORL Monitor Techs
Total Turnover (Rolling 12),2,Cost Center,106603 ORL ICU Medical,Florida Division Cost Centers by Reporting Hierarchy,Florida Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Florida Division Cost Centers by Reporting Hierarchy > Central Florida Division Cost Centers by Reporting Hierarchy > 1045 AdventHealth Orlando > 1000139 Orlando > 106603 ORL ICU Medical
Total Turnover (Rolling 12),2,Cost Center,106605 ORL ICU Cardiology,Florida Division Cost Centers by Reporting Hierarchy,Florida Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Florida Division Cost Centers by Reporting Hierarchy > Central Florida Division Cost Centers by Reporting Hierarchy > 1045 AdventHealth Orlando > 1000139 Orlando > 106605 ORL ICU Cardiology
Total Turnover (Rolling 12),2,Cost Center,106606 ORL ICU Cardiovascular CVICU MT,Florida Division Cost Centers by Reporting Hierarchy,Florida Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Florida Division Cost Centers by Reporting Hierarchy > Central Florida Division Cost Centers by Reporting Hierarchy > 1045 AdventHealth Orlando > 1000139 Orlando > 106606 ORL ICU Cardiovascular CVICU MT
Total Turnover (Rolling 12),2,Cost Center,106607 ORL ICU Cardiovascular ACSU Ecmo WT,Florida Division Cost Centers by Reporting Hierarchy,Florida Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Florida Division Cost Centers by Reporting Hierarchy > Central Florida Division Cost Centers by Reporting Hierarchy > 1045 AdventHealth Orlando > 1000139 Orlando > 106607 ORL ICU Cardiovascular ACSU Ecmo WT
